Id,SalePrice_pred
2734,166605.22434631886
2735,134580.23611091656
2736,130969.16410435803
2737,104430.69296606071
2738,118952.52815513124
2739,144061.88591441765
2740,142829.62081288846
2741,142045.22585452153
2742,171186.66874858123
2743,157334.84861378273
2744,158462.88526666284
2745,144659.12172860547
2746,121065.03044695311
2747,171884.2993566534
2748,113233.61601089219
2749,123047.86932048862
2750,106456.58907432352
2751,126388.4982800121
2752,213813.40812276915
2753,131625.83097290754
2754,227920.4641568032
2755,134219.41308294528
2756,81847.74373334346
2757,65786.91562644603
2758,67270.30764382092
2759,156884.80493174348
2760,125164.23213037165
2761,135436.71155075316
2762,127216.15302071284
2763,190261.2568147063
2764,166299.83097381482
2765,268727.8599171269
2766,109071.10852787184
2767,72439.17362414817
2768,112679.29321620039
2769,126421.56309709403
2770,153569.5145779741
2771,101161.87655859251
2772,99622.7390337796
2773,172978.38198331953
2774,149599.17779736928
2775,112593.03408191015
2776,135286.36076785874
2777,154786.72001097663
2778,114259.4814828286
2779,121775.63891790685
2780,90872.78127525644
2781,78910.07420644532
2782,86835.54427669913
2783,77194.00955367857
2784,116801.46414668887
2785,147683.0842665594
2786,41578.316849366456
2787,116376.83644535931
2788,58002.240365492195
2789,174011.5590345339
2790,76831.96133973492
2791,105528.77760862873
2792,42656.0258194261
2793,147320.80767829943
2794,87343.60124495103
2795,117351.99794514355
2796,88743.32017683664
2797,219654.7452287733
2798,114620.63670208979
2799,104017.18187432348
2800,63867.541539644386
2801,98579.4169085616
2802,136291.6480554975
2803,166230.13740911626
2804,138689.3460444006
2805,102949.84247485935
2806,72014.97972252595
2807,157695.9895227012
2808,149690.57553858153
2809,111634.54456355856
2810,126593.8779934984
2811,175042.9826150545
2812,179588.4167889855
2813,150100.69185585127
2814,145085.2478760643
2815,107399.57024260511
2816,210387.57901080642
2817,146711.505136533
2818,132624.97395071833
2819,191792.4573840438
2820,126333.58392274528
2821,103578.74671916879
2822,194202.1525199334
2823,306553.1219201165
2824,166906.1251096202
2825,165176.0215027397
2826,133307.16082478315
2827,131854.32292299467
2828,243273.0167929641
2829,209248.08044142663
2830,212353.20699870505
2831,178239.55959608612
2832,217574.5949783427
2833,311856.8711853932
2834,230861.6609306268
2835,232338.65971335155
2836,204884.6186374112
2837,157067.928612068
2838,143530.2681015976
2839,174964.69089106887
2840,191113.72099117894
2841,193317.62966399026
2842,219113.4923914277
2843,145447.31321435914
2844,163114.9107376089
2845,122992.04616265956
2846,204293.56474209495
2847,199926.19961152298
2848,194115.7913271818
2849,202974.08520871148
2850,274138.635052062
2851,218838.43516373116
2852,223481.51381641882
2853,229282.52898309584
2854,144871.2654176534
2855,195216.72444580364
2856,200135.42415707136
2857,191976.7242255613
2858,204339.04255983426
2859,78067.71677221799
2860,120830.16323857105
2861,125006.99955326773
2862,196352.35514199192
2863,139046.3468157852
2864,250925.6479743978
2865,150385.14712952546
2866,149602.59429265352
2867,89014.28144660353
2868,84034.28000274897
2869,98831.49498194155
2870,113924.31894833886
2871,68280.13448626723
2872,10089.849069569958
2873,77638.83220277294
2874,135970.54032843106
2875,112827.9224728522
2876,173313.10343581496
2877,141428.98155718637
2878,164063.36143584133
2879,113660.89344716817
2880,94744.8238008012
2881,132298.93272567575
2882,168215.2212049094
2883,187775.35328280836
2884,204149.28658310085
2885,188993.38599634886
2886,238741.39854596285
2887,115051.67599278435
2888,141314.52605295682
2889,41144.506098660335
2890,68299.22394798716
2891,146156.260828982
2892,38577.09408730501
2893,80197.35741755733
2894,36096.36426181528
2895,340498.3333783009
2896,288046.119169943
2897,205658.52467446853
2898,144858.491630826
2899,222274.87471431476
2900,154900.7169474588
2901,210865.25453739328
2902,175695.37484956344
2903,303611.19331562065
2904,338298.7815988555
2905,71543.9069999329
2906,206338.98659852665
2907,112448.06873921494
2908,118624.94680890809
2909,134785.47717442454
2910,60802.0543260103
2911,63046.838477032885
2912,154755.25297250226
2913,61419.83467833593
2914,60617.808482221866
2915,74614.53214692946
2916,65734.13845733705
2917,163204.73051438713
2918,103359.22601069568
2919,224007.14260495472
